,open,high,low,close,volume,returns,log_returns,price_range,hl_pct,mid_price,volume_change,log_volume,dollar_volume,sma_5,volatility_5,volume_sma_5,high_5,low_5,sma_15,volatility_15,volume_sma_15,high_15,low_15,sma_30,volatility_30,volume_sma_30,high_30,low_30,pos_5,pos_15,pos_30
2026-05-14 09:38:00,1.0492320534223678,1.042970379641217,0.9858921161825713,0.9891485809682808,76852.0,-1.3315322609978617,-1.3319050488579114,1.5658190627526034,1.4922425103560997,1.010067169886615,-0.4226927549112604,1.4040123301369507,2.9681933681751516,1.2961001984422165,3.47437442492518,1.280837147731751,1.4315536969138742,0.7399954403529034,0.20079530247214197,3.258464263329859,1.2663601015070596,1.357093818368134,-0.7399267879652831,-0.3794757726007491,2.4680184796916853,0.653889303591424,1.2802892525057135,-0.8190725933339955,1.1364006681524674,1.4432704910220935,1.4739565196454454
2026-05-14 09:39:00,0.9949833055091791,1.0796829370045877,0.9892116182572571,1.012938230383971,131844.0,0.6312916194700806,0.6315899194610644,2.514573264059058,2.4151978529905382,1.0300186213547102,0.1988525067731785,1.834727163828575,3.990533074987122,1.3648216539211593,2.142934424782433,1.272488278285343,1.4900684536203748,1.1070788628098323,0.3590689058319651,3.1792209591826004,1.4541242103187602,1.4155529275543768,-0.6205305321914474,-0.29981503727032827,2.4397249590899976,0.807840652213326,1.3385979479531172,-0.8190725933339955,0.7760684990385164,1.410765515287629,1.4516664437761717
2026-05-14 09:40:00,1.0029549248747898,1.1080517313308267,1.0199170124481287,1.0279632721201986,108980.0,0.3966080036631312,0.39703639999263757,2.44341669896101,2.3442630378683242,1.05953014331793,-0.29758346249016077,1.682742389761008,3.990533074987122,1.4037105395797926,1.8495815017856272,1.1111898032218834,1.5352844019844856,1.3172208220424282,0.5071486160940488,3.2586482928130502,1.6053632245862746,1.460725875561925,-0.5936999129164292,-0.21599021804762822,2.3513010971779744,0.9304896915279635,1.3836546671624714,-0.8190725933339955,0.2819216539053286,1.3833571105166487,1.4285091713874425
2026-05-14 09:41:00,1.0373873121869739,1.05223195661243,0.9966887966804941,1.0471619365609346,71645.0,0.5079486851445402,0.5083224732054293,1.5205160496402705,1.4434379633431158,1.0200886176969417,-0.392053512127635,1.3480258196979533,2.6998978661647235,1.457782072379113,1.6568500565436715,0.9082360619281824,1.5352844019844856,1.3172208220424282,0.6486729377333419,3.321619911108255,1.7043774989168543,1.460725875561925,-0.5936999129164292,-0.13116963963330344,2.339616716631356,1.012305224327227,1.3836546671624714,-0.8190725933339955,0.5215531059019354,1.4249943142980617,1.4662232902476176
2026-05-14 09:42:00,1.0333806343906464,1.193158114309553,1.0215767634854718,1.0872287145242034,120851.0,1.064918889078647,1.0648267628200572,4.435800521704424,4.419325369209677,1.102758288165471,0.18279510889559258,1.7652516768245472,3.990533074987122,1.473231081750355,0.017478811878028407,0.8916719445380651,1.6709322470768333,1.458202136464293,0.7963949675358588,3.207036649917077,1.8741036262678648,1.5962447195845846,-0.5936999129164292,-0.0441312339285329,2.3186252199992974,1.153975402566828,1.5188248247905491,-0.7958728298751838,-0.06244215761761213,1.342439475384035,1.3880429852380742
2026-05-14 09:43:00,1.0859682804674406,1.1105548602419681,0.9858921161825713,0.9937395659432396,60479.0,-2.4986688839959426,-2.501339078559455,3.487046320398016,3.3657459365294424,1.0437352442390222,-0.4797121867802502,1.2128223847254394,2.1058638946549535,1.4746960740183128,0.7444127439087246,0.8511574100253088,1.6709322470768333,1.458202136464293,0.9308828203342645,3.5612405056294767,1.9554050048837857,1.5962447195845846,-0.5936999129164292,0.03919570569835089,2.4305127597561373,1.2251010482178923,1.5188248247905491,-0.7958728298751838,-1.244596748881825,1.1505291879657837,1.2117863967924452
2026-05-14 09:44:00,0.9933138564273777,1.013767209011261,0.8680580912863024,0.8469365609348899,86946.0,-3.105183733855579,-3.1096082789466157,4.10349936269687,3.9890396865693374,0.9365003491504059,0.0436438107786909,1.5024908070707035,3.4820005846755446,1.4217246172311175,1.835149823436305,0.7400585539480024,1.6709322470768333,1.2693536757589996,1.051522179939258,4.019619282025302,2.076426728731854,1.5962447195845846,-0.5936999129164292,0.11324986416208602,2.6971865726408386,1.327239036009118,1.5188248247905491,-0.7535673788620602,-1.612636103957792,0.8491786321778366,0.9245821495385663
2026-05-14 09:45:00,0.8681051752921525,0.9962453066332903,0.883825726141074,0.9728714524207022,86588.0,3.183896525950792,3.179101377307624,3.1547451613905504,3.044220433995722,0.9356690386725693,-0.2030403450006849,1.4991982347137975,3.4791482423791806,1.4041447100155646,2.867572362369718,0.6846501708288648,1.6709322470768333,1.2693536757589996,1.1675671340410827,3.9426888356260816,1.7357054989685723,1.5962447195845846,-0.2127051192111457,0.1940874058098886,2.7223664150396596,1.4291035588297432,1.5188248247905491,-0.7414216203453894,-0.5249282921028903,1.0195410417269104,1.1635299447141638
2026-05-14 09:46:00,0.9661853088480751,0.9695452649144757,0.8846473029045608,0.8793823038397336,61375.0,-2.5065822155511204,-2.509272829408981,2.3722601338630964,2.2902126341110116,0.9227795697137011,-0.3633485965236772,1.2245581168079862,2.14282443102067,1.3506059016773162,3.013248495902466,0.6592373405933546,1.6709322470768333,1.2693536757589996,1.2475087167550312,3.8198183254743165,1.6930707885395506,1.5962447195845846,0.22060938208042433,0.2685882980564055,2.853570952443969,1.5009435138436709,1.5188248247905491,-0.7414216203453894,-1.332400121676343,0.5909551684470703,0.9838777510930407
2026-05-14 09:47:00,0.8781218697829709,0.8777638715060467,0.7892116182572599,0.8075959933222034,48446.0,-1.9308510883513779,-1.9322264271230924,2.4908544090262854,2.4139151538501977,0.8292571409570086,-0.31837894452831816,1.0357888011559817,1.4585536333991171,1.2613745544469048,2.733010719810393,0.48007317572459957,1.5392740444872055,1.1429891976154067,1.3100133770649312,3.9421185275286508,1.6515638975189078,1.5962447195845846,0.38427615965804035,0.33901562997352946,2.932114434593645,1.5559771604488404,1.5188248247905491,-0.7414216203453894,-1.2641376729855975,0.24671400475877128,0.8459305309911052
2026-05-14 09:48:00,0.8013272120200314,0.7776387150604909,0.6091369294605762,0.6118530884807991,55374.0,-3.105183733855579,-3.1096082789466157,4.435800521704424,4.419325369209677,0.6891854819938172,-0.12088195488175889,1.142449792940881,1.8059277534164713,1.1395138339755044,3.4133811536742322,0.4674409947750105,1.3850078677155184,0.8543898068946431,1.31587039459039,3.340424919655143,1.515457054403263,1.5962447195845846,0.8296644396233659,0.3996437862093853,3.2644477114040304,1.6188304907392186,1.5188248247905491,-0.7344616913077482,-1.4366556564743465,-1.1945984426470444,0.46690708102661804
2026-05-14 09:49:00,0.6176878130217021,0.710888610763452,0.6365145228215727,0.7053422370617676,43717.0,2.521921968754961,2.5190938357201857,2.1113527285038116,2.0517514337587177,0.6696455292122522,-0.3182997331322855,0.953824240232663,1.2040919604740248,1.094330808809261,3.880278964321475,0.3604720329200086,1.3570803701965095,0.8543898068946431,1.3059894718947542,2.6945774710062773,1.3849935857735416,1.5962447195845846,0.9450495178155864,0.464073932086014,3.281063243918226,1.6695146298378427,1.5188248247905491,-0.7194500796579284,-0.7383460220363676,-1.030617171758703,0.6417135771907083
2026-05-14 09:50:00,0.7070033388981621,0.7993324989570274,0.7037344398340211,0.75,66163.0,1.1989081655543294,1.19865604274685,2.704324104320295,2.6297110690432888,0.7473730588900368,0.08598210845186907,1.2845031416099566,2.381837114288961,1.0232120932554518,3.124966263169889,0.3099309367602915,1.3145241835008734,0.8543898068946431,1.2892679104098472,2.5415062524930927,1.231002749182169,1.5962447195845846,0.9450495178155864,0.5308350597066828,3.2716603901957093,1.7466906879634587,1.5188248247905491,-0.7194500796579284,-0.3288007050795626,-0.8005912231260358,0.7282019101511099
2026-05-14 09:51:00,0.7554173622704479,0.7467667918231105,0.7278091286307011,0.7040901502504164,39358.0,-1.2410939692743557,-1.241347916237824,0.5219522527653303,0.4890929219362632,0.7332449373191902,-0.4269837396279398,0.870004492256828,0.9761411456975231,0.9672760248423603,3.006164659324071,0.25545048074322935,1.1682372917346187,0.8543898068946431,1.270668526512195,2.5548905391230825,1.068023576875976,1.5962447195845846,0.9450495178155864,0.5924621434588714,3.3160187369121865,1.7912619419864895,1.5188248247905491,-0.6716858607721486,-0.4176606725581163,-1.0370664974212953,0.6220342202228469
2026-05-14 09:52:00,0.705751252086811,0.7709637046307883,0.6614107883817396,0.7816944908180312,49880.0,2.0871638647317017,2.0853816741495557,3.1075446398755417,3.021736434080233,0.712042363581952,-0.05144801891539146,1.0590667122975366,1.531846010933149,0.9590108048287523,3.291672972701899,0.25899887398156646,1.0432284933161855,0.8543898068946431,1.243124448521855,2.222685803379575,0.9572876800975,1.5962447195845846,0.9450495178155864,0.6580903686901425,3.316761821530683,1.849386214250781,1.5188248247905491,-0.6716858607721486,1.0223825041174968,-0.6373372928534696,0.7749340605855595
2026-05-14 09:53:00,0.7871368948247046,0.7742928660826022,0.6850622406638994,0.7040901502504164,35566.0,-2.0926094273823432,-2.0943194293800156,2.526195503024975,2.4597677864600476,0.7255470022944214,-0.360994890842919,0.789160406095707,0.7779107883234644,0.9884438313032634,1.6319385148161678,0.20998452721379768,1.0432284933161855,0.8982669159774491,1.2125874792860387,2.262913059010764,0.8984214954017403,1.5962447195845846,0.9450495178155864,0.7208847537856118,3.3733831509224497,1.8907324675860322,1.5188248247905491,-0.6662270928994848,-0.22921039460866224,-1.0370664974212953,0.6200241354356278
2026-05-14 09:54:00,0.686552587646075,0.7459324155193983,0.6639004149377588,0.6757095158597676,63901.0,-0.770106851777178,-0.7698793197374934,2.3248224237976864,2.264693529539785,0.7008196721311497,0.24415886366709225,1.2567434987611794,2.2564989354861202,0.9789879721191487,1.192239470566643,0.2599292755559142,1.0432284933161855,0.9381672879836387,1.1764617528694425,2.2333673054945438,0.8015473688991976,1.5962447195845846,0.9450495178155864,0.7827123472295651,3.3856201370809855,1.9658716831719976,1.5188248247905491,-0.5447695077327777,-0.9604574489179944,-1.1832512124401688,0.5145257405195091
2026-05-14 09:55:00,0.6619282136894794,0.6725073007926569,0.6091286307053916,0.6285475792988329,86100.0,-1.2774454875719246,-1.2777461802519938,1.8030076130792507,1.7554052692626658,0.6368087653376817,-0.0067418358325054915,1.4946880424442703,3.410116937682563,0.9402322675757738,0.9960321077270624,0.30926282924679704,1.0033187694806853,0.8543765067706444,1.1336742278933507,2.217336048197632,0.7689247291220581,1.5962447195845846,0.9450361025059523,0.8360080948725105,3.391046980433712,2.0639324496989584,1.5188248247905491,-0.5174756683694739,-0.9653554963671784,-1.4261358435508318,0.40434655104513856
2026-05-14 09:56:00,0.6385559265442396,0.7626199415936568,0.6564315352697063,0.7466611018363923,40996.0,3.183896525950792,3.179101377307624,3.012669219744856,2.9329092716879823,0.7053918797592552,-0.4932814622897293,0.9025429540494363,1.0643198516556165,0.9538167413332521,1.9617443862021233,0.3133160148286632,1.0033187694806853,0.8543765067706444,1.1014829865320281,2.494772146672957,0.7252249351303823,1.5962447195845846,0.9450361025059523,0.8913492224186192,3.4190309556573326,2.1096612149337575,1.5188248247905491,-0.5174756683694739,0.8061040717929525,-0.8177574611298276,0.6508490448485542
2026-05-14 09:57:00,0.7512437395659395,0.7567793074676665,0.687136929460578,0.6974123539232058,58463.0,-1.3311162556970597,-1.331488477432643,1.9690395983078501,1.9125662468939273,0.7178615369268171,0.037189945630871114,1.1857684244253273,1.974302356306358,0.9269221469157691,1.6865081130514863,0.33455441034096933,1.0033187694806853,0.8543765067706444,1.0597237928772045,2.447510616033059,0.6362712091506544,1.4647117239155363,0.9450361025059523,0.9449844334223473,3.443758228977357,2.1764361743499556,1.5188248247905491,-0.5174756683694739,0.06747428718909393,-0.9838506168607153,0.5480670863015489
2026-05-14 09:58:00,0.6869699499165254,0.745098039215686,0.7128630705394163,0.7186978297161937,57763.0,0.5689591720720336,0.5692975901622692,0.9016911218382062,0.8615386473215267,0.7249276759884321,-0.2074273615384194,1.1761559810599078,1.9395130019077216,0.9315834859501972,1.414639422019684,0.3894802713670277,0.9847137366096851,0.8543765067706444,1.030259865020104,2.4009916494377435,0.6323986964917947,1.3105922542427104,0.9450361025059523,0.9981443957209672,3.444594479598478,2.240447015852102,1.5188248247905491,-0.5174756683694739,0.5026370807167637,-0.6878654124226514,0.5924897971989842
2026-05-14 09:59:00,0.7140984974958232,0.7117229870671642,0.5759336099585055,0.6005843071786295,62862.0,-3.105183733855579,-3.1096082789466157,3.86654800092049,3.792764769209685,0.6397183520101095,-0.15144524873234727,1.243661708558156,2.19532522521927,0.9076108852017262,2.1408016098773577,0.3869092946762103,0.9847137366096851,0.8011760107623966,1.0038693065118707,2.3048054130695927,0.5980593758452639,1.2826913157674606,0.891374863955916,1.0458503133563475,3.5604849839261727,2.312107804161153,1.5188248247905491,-0.5174756683694739,-0.9527746333589722,-1.3085401123138631,0.34598730339555894
2026-05-14 10:00:00,0.5993238731218667,0.8460575719649541,0.6074688796680486,0.847662771285477,74463.0,3.183896525950792,3.179101377307624,4.435800521704424,4.419325369209677,0.7224337445549179,-0.09768308077644632,1.378812025932169,2.82691295214478,0.9775309707180945,4.230917719106489,0.35811386084460056,1.1177018200335505,0.8011760107623966,0.9904562892779837,2.9923730757923996,0.5807713729039258,1.2401755999956483,0.891374863955916,1.097799523001508,3.71120582843075,2.0161397311731126,1.5188248247905491,-0.12990314941053316,1.3591779005354288,0.5304409734001474,0.7262924643393706
2026-05-14 10:01:00,0.8514106844741186,0.8552357113057979,0.8464813278008261,0.8555926544240388,36814.0,0.20794115486332354,0.20843275905611755,0.2136071373407695,0.17912585005977047,0.8467188175439777,-0.4830904534344634,0.8166816662408667,0.8513027175433165,1.0122912418033718,4.0031499427982675,0.34776561780225357,1.1323305092101774,0.8011760107623966,0.987907816003545,2.8923383792286326,0.5457519386571461,1.0940278270300376,0.891374863955916,1.1369735948358803,3.434438812258945,1.9519426505961595,1.5188248247905491,0.3108923563068512,1.353471212248715,1.173967790954389,0.5247615787072025
2026-05-14 10:02:00,0.8489065108514164,0.869420108468915,0.8024896265560124,0.8893906510851404,48996.0,0.9023364809409491,0.9024135477375655,1.874164178177164,1.801949608804898,0.8317510723905183,-0.015950478393432745,1.0447973215498148,1.4932458467097671,1.0735518912049389,3.7784005326145316,0.32433978880132125,1.154938483392229,0.8011760107623966,0.9966700930618703,2.8331477237631715,0.546536136728712,1.080741665851343,0.891374863955916,1.1730467820239479,3.406935096200774,1.9182769910041735,1.5188248247905491,0.47738477642300997,1.5475707229294904,1.5637906324297162,0.523954585519625
2026-05-14 10:03:00,0.8789565943238716,0.8577388402169346,0.8124564315352686,0.8393071786310484,28566.0,-1.3482392320139729,-1.3486349044461934,1.2572367587776407,1.202138165994285,0.8309239184650746,-0.4335939638609545,0.6142625341963983,0.41762454250314274,1.1120385698954525,4.010131364526455,0.2520926218698518,1.154938483392229,0.8011760107623966,1.0210361801689392,2.274229342400464,0.5083128969059167,1.080741665851343,0.891374863955916,1.1883448115320894,2.780875593215854,1.7741574153123776,1.5188248247905491,0.9304625098538784,1.077209282746681,1.0879243207536442,-0.14771589071027078
2026-05-14 10:04:00,0.8289649415692795,0.8143512724238615,0.7742821576763445,0.7789148580968294,24031.0,-1.6269846830661017,-1.6278050002573363,1.114923628581814,1.066923936059559,0.7901897050510478,-0.2893957144642255,0.4763128601100312,0.17753583804192238,1.168944196827717,3.504375684279687,0.1560063890679925,1.154938483392229,0.8517164819702342,1.028917669095578,2.2423096384467947,0.4802443092025618,1.080741665851343,0.891374863955916,1.1873327580991342,2.413560010065805,1.6430981494234316,1.5188248247905491,0.9932383403894857,0.3998263455499808,0.5141088599243127,-0.5506731829178452
2026-05-14 10:05:00,0.7896410684474116,0.7809762202753444,0.7132531120331934,0.7408180300500824,51171.0,-1.0299036409767484,-1.029913184275311,1.9104540263771916,1.8509772639559403,0.7429962092242259,0.4299433793708252,1.0794578720930343,1.596423606265351,1.1348498313187778,0.2502418760470971,0.09837098090387338,1.154938483392229,1.0212531626245267,1.0279340478317576,2.2395471116015306,0.45886849558635223,1.080741665851343,0.891374863955916,1.178370925374465,2.3303246663144956,1.4981216382418636,1.5188248247905491,0.9932383403894857,-0.8159179153989335,0.1521332188427032,-0.7402002400664638
2026-05-14 10:06:00,0.7287061769616004,0.7367542761785544,0.7282157676348522,0.7616861435726199,14453.0,0.5570231684972906,0.557368809693694,0.22570375340735546,0.19520037858628905,0.7284607455192373,-0.6014500551947167,0.07058979482104641,-0.32457446450547245,1.104884080383187,0.3532600392633206,0.04303930642517399,1.154938483392229,1.0212531626245267,1.0341040357593354,2.209657032911233,0.4233585810911749,1.080741665851343,0.891374863955916,1.1720795377546185,2.330966971358602,1.3340296898696073,1.5188248247905491,0.9932383403894857,-0.4883903099821586,0.35041084870772604,-0.6363839291831345
2026-05-14 10:07:00,0.759173622704506,0.7834793491864811,0.687136929460578,0.677378964941569,28477.0,-2.2741880272600334,-2.276306165288291,2.728042959352933,2.6612847096842764,0.7311625045722107,0.34112010356339945,0.6117724499410963,0.4062149434499566,1.0372307374486944,0.20885783696437368,-0.007734390128130167,1.1363201517128898,0.9793976723900333,1.0229292040012157,2.2190413677306537,0.39284186958985867,1.080741665851343,0.891374863955916,1.1524811863920745,2.1574742411744285,1.2172554325096097,1.5188248247905491,0.9932383403894857,-1.414915287802939,-0.4506307759469581,-1.0558018251517813
2026-05-14 10:08:00,0.6748664440734551,0.6699958281184805,0.6174273858921154,0.6748747913188621,56515.0,-0.07254848307264593,-0.07203111570119458,1.494425309104288,1.4476231287123393,0.6397141954577213,0.3490870255500418,1.1587257603393486,1.8706262746443223,0.9847600416549193,0.33572743050950155,0.06142463540763169,1.0671663483324823,0.8676766307727101,1.0197994999799789,2.133817254524369,0.4227112612284641,1.080741665851343,0.891374863955916,1.1354401256807667,2.146557893713516,1.193283634634107,1.5188248247905491,0.9932383403894857,-0.5548877085767961,-0.47442409153078424,-1.0682597824577933
2026-05-14 10:09:00,0.6869699499165254,0.7025365039632854,0.6970954356846447,0.6990818030050073,23065.0,0.6481477866588959,0.6484345465352428,0.14245057224272134,0.11616291044972789,0.6958276527117377,-0.5312676100806479,0.44357299851089466,0.12424045343892766,0.9592851579261957,0.4537881101836911,0.05903429519268492,1.0179607574656515,0.8676766307727101,1.02230326319697,2.1304414314216853,0.36448669313671317,1.080741665851343,0.891374863955916,1.118421695860167,2.146897600174186,1.0650627465434703,1.5188248247905491,0.9932383403894857,-0.038927844363135705,-0.2444220408873419,-0.9478328618331225
2026-05-14 10:10:00,0.7053338898163559,0.7534418022528129,0.7203319502074641,0.7604340567612687,29912.0,1.6492521492430972,1.6483261927757868,0.925409976870844,0.8821619646323028,0.7328251255278837,-0.03496525899366194,0.6510039317012958,0.48480583732395605,0.9655446703438703,0.7921217001514431,0.006429489157951686,1.0179607574656515,0.8676766307727101,1.036431641349998,2.1367525783995154,0.28437301814554583,1.080741665851343,0.891374863955916,1.1039152949093796,2.1818793887934587,0.9718630556146103,1.5188248247905491,0.9932383403894857,0.877641340412366,0.3385141909158352,-0.6426129078361286
2026-05-14 10:11:00,0.7537479131886464,0.7743012098456372,0.7543568464730263,0.7992487479131865,33953.0,1.0397799530376315,1.0397157756999027,0.5459082963482351,0.5075115980536521,0.7602583712965169,-0.12529824095654618,0.7521232551119658,0.6983117874470036,0.9775309707180945,0.8671164806416857,0.0546816984658824,1.0179607574656515,0.8676766307727101,1.0420651085882258,1.9459009445606528,0.2743310053854762,1.080741665851343,0.891374863955916,1.0904725458223719,2.1934365450369038,0.9274344277184879,1.5188248247905491,0.9932383403894857,1.4575116409845803,0.7073105824647574,-0.44951456959314645
2026-05-14 10:12:00,0.7979883138564237,0.8043387567793054,0.7834024896265551,0.8017362270450749,25789.0,0.0618950259426098,0.062410224113679885,0.5696271513808728,0.5306358048748392,0.7897698932597413,-0.3350171399022597,0.5326531816753286,0.27048935911345395,1.0172136158237273,-0.2847313811531644,0.048030316998204585,1.0512077783216178,0.8676766307727101,1.0532408345474997,1.8950373604211024,0.22774393667576234,1.080741665851343,0.891374863955916,1.0749921113350336,2.1760155500593052,0.8153821560146471,1.3876302600338892,0.9932383403894857,1.21916237791993,0.7309452759446864,-0.26062516081814524
2026-05-14 10:13:00,0.8004924874791307,0.864405506883602,0.8157676348547697,0.8710350584307167,33466.0,1.858167544645961,1.8568578132021167,1.3521121789083266,1.2926733194761815,0.8359034682273173,-0.03450267771168387,0.740594495266407,0.6762968563932654,1.0798087400002996,-0.25184440801910846,-0.009003794403769557,1.1469458995784578,0.9953578211925092,1.0695600055153922,1.9550002415391015,0.19310091750333433,1.080741665851343,0.891374863955916,1.0683386294636887,2.1631515520136113,0.7835411678644308,1.2339073356725483,0.9932383403894857,1.3215069199863727,1.389385629200446,0.4936699245553441
2026-05-14 10:14:00,0.88313021702838,0.94618272841051,0.8904564315352657,0.867696160267109,63557.0,-0.0945833558350728,-0.09406742088175117,1.5421002077199655,1.4788810808282993,0.9140508096964084,0.301378273554752,1.2524359832438925,2.256364013546771,1.1336139105690877,-0.02345601311693368,0.09119253684221665,1.2772875201421872,1.032598168398281,1.098174442281008,1.6499009391434312,0.19409185870285833,1.202974348695308,0.9423530405784527,1.0694642899680438,1.995472832333951,0.7559718911515368,1.2060781855726537,0.9932383403894857,0.38105772232419494,0.7419623639654979,0.5513041187461478
